r,z,u_r,u_z,u_swirl,p,T
0.188641643,0.0646303672,0.000649423382,-0.00192589696,-0.0183120937,-3.05873867,1726.40944
0.188654196,0,0,0,-0.0592374174,-4.38764666,1728.29588
0.18878613,0.115035914,-0.00524943308,-0.00200659445,0.0292763536,-0.86880222,1722.88809
0.189100086,0.112164181,-0.00531336709,-0.00211083959,0.0252041406,-0.955235502,1724.24498
0.189114283,0.0599612217,0.00161017393,-0.00176953229,-0.0216266323,-3.22604892,1725.66043
0.189436616,0.109085956,-0.00530421418,-0.00220072262,0.0210544227,-1.06314226,1725.44933
0.189555217,0.0556052884,0.00249623209,-0.00161669276,-0.0246121712,-3.36782333,1724.84793
0.189797345,0.105786393,-0.00520980818,-0.00227237081,0.0168368807,-1.19177486,1726.47631
0.189927273,0.15,0,0,0.0959124536,-1.79762633,1689.97389
0.189966573,0.0515415566,0.00329561245,-0.00146973998,-0.027324728,-3.48621309,1724.00815
0.189968478,0.14964235,-5.3120993e-05,-1.38982266e-06,0.0949121177,-1.77376773,1690.47205
0.190012646,0.149258983,-0.000112605868,-3.96641659e-06,0.0938448154,-1.72365295,1691.00523
0.190059991,0.14884805,-0.000179169399,-9.03548605e-06,0.0927074186,-1.67113862,1691.57554
0.190110739,0.148407569,-0.000253526017,-1.64632259e-05,0.091496391,-1.61586381,1692.1852
0.190165137,0.147935415,-0.000336427244,-2.67190865e-05,0.0902081782,-1.55846206,1692.83649
0.190184013,0.102249575,-0.00501776735,-0.00232098499,0.0125623855,-1.34286492,1727.3061
0.190223446,0.147429312,-0.000428655099,-4.01337857e-05,0.0888392284,-1.49898471,1693.53173
0.190285948,0.146886817,-0.00053101172,-5.70989635e-05,0.0873860149,-1.43763538,1694.27329
0.190350335,0.0477504251,0.00400110281,-0.00133019739,-0.0298077308,-3.58380452,1723.17911
0.190352944,0.146305314,-0.000644306135,-7.80066698e-05,0.085845059,-1.37455671,1695.06352
0.190424757,0.145681998,-0.000769337015,-0.000103269087,0.0842129537,-1.30993751,1695.90479
0.190501734,0.145013864,-0.000906870791,-0.000133306662,0.0824863871,-1.24401919,1696.79939
0.190584246,0.144297686,-0.00105761478,-0.000168542608,0.0806621663,-1.177099,1697.74954
0.190598483,0.0984584434,-0.00471718972,-0.00234441544,0.00824269612,-1.51482302,1727.9257
0.190672691,0.143530013,-0.00122218514,-0.000209395887,0.0787372398,-1.10952598,1698.75731
0.190708354,0.0442136074,0.00460928841,-0.00119887408,-0.0320949135,-3.66339267,1722.39794
0.190767495,0.14270714,-0.00140106869,-0.00025627126,0.0767087213,-1.04171802,1699.82452
0.190869117,0.141825099,-0.00159457829,-0.000309547141,0.0745739112,-0.974172561,1700.95274
0.190978045,0.140879634,-0.00180280188,-0.000369560483,0.0723303205,-0.907473618,1702.14309
0.191042356,0.040914044,0.00511977263,-0.00107615616,-0.0342125372,-3.72786046,1721.69758
